record_type,species,accession,query_class,query_accession,subject_locus,pident,alignment_length,query_length,subject_length,coverage,evalue,bitscore,normalized_bitscore,query_set_hash,method_version
hit,L. rhamnosus,GCF_001068215.1,Fur,P54574,P19F238945_00968,26.866,134.0,149.0,150.0,89.93288590604027,8.36e-12,55.8,0.374496644295302,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,Zur,P54479,P19F238945_00968,37.5,136.0,145.0,150.0,93.79310344827586,4.38e-33,110.0,0.7586206896551724,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,Zur,P54479,P19F238945_00094,31.69,142.0,145.0,146.0,97.93103448275862,5.18e-19,74.7,0.5151724137931035,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,PerR,P71086,P19F238945_00094,55.556,135.0,145.0,146.0,93.10344827586206,1.33e-55,167.0,1.1517241379310346,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,PerR,P71086,P19F238945_00968,33.577,137.0,145.0,150.0,94.48275862068965,2.53e-21,80.5,0.5551724137931034,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,Spx,O31602,P19F238945_02500,68.702,131.0,131.0,132.0,100.0,5.37e-68,197.0,1.5038167938931297,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,Spx,O31602,P19F238945_02545,45.238,126.0,131.0,133.0,96.18320610687023,1.78e-38,123.0,0.9389312977099237,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,Spx,O31602,P19F238945_00955,34.247,73.0,131.0,76.0,55.725190839694655,1.92e-09,47.4,0.3618320610687023,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,MgsR,P54503,P19F238945_02500,44.037,109.0,126.0,132.0,86.5079365079365,1.25e-34,113.0,0.8968253968253969,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,MgsR,P54503,P19F238945_02545,31.429,105.0,126.0,133.0,83.33333333333333,4.13e-24,86.7,0.6880952380952381,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,OhrR,O34777,P19F238945_00747,39.706,136.0,147.0,151.0,92.51700680272108,4.01e-31,105.0,0.7142857142857143,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,Rex,O05521,P19F238945_00491,60.68,206.0,215.0,217.0,95.81395348837209,1.15e-90,262.0,1.2186046511627906,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001068215.1,Rex,O05521,P19F238945_00022,41.748,206.0,215.0,221.0,95.81395348837209,3.59e-52,164.0,0.7627906976744186,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. rhamnosus,GCF_001068215.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,Fur,P54574,P154B398B8_00001,30.37,135.0,149.0,146.0,90.60402684563758,4.4e-23,85.1,0.5711409395973154,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,Fur,P54574,P154B398B8_01654,26.866,134.0,149.0,150.0,89.93288590604027,9e-12,55.8,0.374496644295302,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,Zur,P54479,P154B398B8_01654,37.5,136.0,145.0,150.0,93.79310344827586,4.72e-33,110.0,0.7586206896551724,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,Zur,P54479,P154B398B8_00001,31.69,142.0,145.0,146.0,97.93103448275862,5.58e-19,74.7,0.5151724137931035,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,PerR,P71086,P154B398B8_00001,55.556,135.0,145.0,146.0,93.10344827586206,1.43e-55,167.0,1.1517241379310346,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,PerR,P71086,P154B398B8_01654,33.577,137.0,145.0,150.0,94.48275862068965,2.72e-21,80.5,0.5551724137931034,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,Spx,O31602,P154B398B8_01875,68.702,131.0,131.0,132.0,100.0,5.78e-68,197.0,1.5038167938931297,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,Spx,O31602,P154B398B8_01634,45.238,126.0,131.0,133.0,96.18320610687023,1.92e-38,123.0,0.9389312977099237,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,Spx,O31602,P154B398B8_02152,34.247,73.0,131.0,76.0,55.725190839694655,2.07e-09,47.4,0.3618320610687023,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,MgsR,P54503,P154B398B8_01875,44.037,109.0,126.0,132.0,86.5079365079365,1.34e-34,113.0,0.8968253968253969,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,MgsR,P54503,P154B398B8_01634,31.429,105.0,126.0,133.0,83.33333333333333,4.45e-24,86.7,0.6880952380952381,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,OhrR,O34777,P154B398B8_02701,39.706,136.0,147.0,151.0,92.51700680272108,4.32e-31,105.0,0.7142857142857143,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,Rex,O05521,P154B398B8_01445,60.68,206.0,215.0,217.0,95.81395348837209,1.24e-90,262.0,1.2186046511627906,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001368735.1,Rex,O05521,P154B398B8_02357,42.564,195.0,215.0,221.0,90.69767441860465,1.04e-50,160.0,0.7441860465116279,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. rhamnosus,GCF_001368735.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,Fur,P54574,P13219A3CF_00609,30.37,135.0,149.0,146.0,90.60402684563758,4.29e-23,85.1,0.5711409395973154,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,Fur,P54574,P13219A3CF_01700,26.866,134.0,149.0,150.0,89.93288590604027,8.77e-12,55.8,0.374496644295302,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,Zur,P54479,P13219A3CF_01700,37.5,136.0,145.0,150.0,93.79310344827586,4.6e-33,110.0,0.7586206896551724,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,Zur,P54479,P13219A3CF_00609,31.69,142.0,145.0,146.0,97.93103448275862,5.44e-19,74.7,0.5151724137931035,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,PerR,P71086,P13219A3CF_00609,55.556,135.0,145.0,146.0,93.10344827586206,1.39e-55,167.0,1.1517241379310346,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,PerR,P71086,P13219A3CF_01700,33.577,137.0,145.0,150.0,94.48275862068965,2.65e-21,80.5,0.5551724137931034,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,Spx,O31602,P13219A3CF_01469,68.702,131.0,131.0,132.0,100.0,5.63e-68,197.0,1.5038167938931297,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,Spx,O31602,P13219A3CF_01720,45.238,126.0,131.0,133.0,96.18320610687023,1.87e-38,123.0,0.9389312977099237,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,Spx,O31602,P13219A3CF_01194,34.247,73.0,131.0,76.0,55.725190839694655,2.02e-09,47.4,0.3618320610687023,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,MgsR,P54503,P13219A3CF_01469,44.037,109.0,126.0,132.0,86.5079365079365,1.31e-34,113.0,0.8968253968253969,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,MgsR,P54503,P13219A3CF_01720,31.429,105.0,126.0,133.0,83.33333333333333,4.33e-24,86.7,0.6880952380952381,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,OhrR,O34777,P13219A3CF_00700,46.575,73.0,147.0,82.0,49.65986394557823,1.41e-20,77.0,0.5238095238095238,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,OhrR,O34777,P13219A3CF_01804,22.222,117.0,147.0,180.0,79.59183673469387,5.37e-08,46.2,0.3142857142857143,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,Rex,O05521,P13219A3CF_01907,60.68,206.0,215.0,217.0,95.81395348837209,1.21e-90,262.0,1.2186046511627906,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001590655.1,Rex,O05521,P13219A3CF_00988,42.564,195.0,215.0,221.0,90.69767441860465,1.02e-50,160.0,0.7441860465116279,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. rhamnosus,GCF_001590655.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,Fur,P54574,P1FA483F68_02815,30.37,135.0,149.0,146.0,90.60402684563758,4.45e-23,85.1,0.5711409395973154,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,Fur,P54574,P1FA483F68_00032,26.866,134.0,149.0,150.0,89.93288590604027,5.82e-12,56.6,0.37986577181208053,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,Zur,P54479,P1FA483F68_00032,37.5,136.0,145.0,150.0,93.79310344827586,3.06e-33,111.0,0.7655172413793103,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,Zur,P54479,P1FA483F68_02815,31.69,142.0,145.0,146.0,97.93103448275862,5.65e-19,74.7,0.5151724137931035,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,PerR,P71086,P1FA483F68_02815,55.556,135.0,145.0,146.0,93.10344827586206,1.45e-55,167.0,1.1517241379310346,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,PerR,P71086,P1FA483F68_00032,33.577,137.0,145.0,150.0,94.48275862068965,1.65e-21,81.3,0.5606896551724138,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,Spx,O31602,P1FA483F68_01128,68.702,131.0,131.0,132.0,100.0,5.85e-68,197.0,1.5038167938931297,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,Spx,O31602,P1FA483F68_00051,45.238,126.0,131.0,133.0,96.18320610687023,1.86e-38,123.0,0.9389312977099237,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,Spx,O31602,P1FA483F68_00967,34.247,73.0,131.0,76.0,55.725190839694655,2.09e-09,47.4,0.3618320610687023,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,MgsR,P54503,P1FA483F68_01128,44.037,109.0,126.0,132.0,86.5079365079365,1.36e-34,113.0,0.8968253968253969,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,MgsR,P54503,P1FA483F68_00051,31.429,105.0,126.0,133.0,83.33333333333333,4.26e-24,86.7,0.6880952380952381,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,OhrR,O34777,P1FA483F68_00296,39.706,136.0,147.0,151.0,92.51700680272108,4.37e-31,105.0,0.7142857142857143,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,OhrR,O34777,P1FA483F68_00139,22.222,117.0,147.0,180.0,79.59183673469387,5.59e-08,46.2,0.3142857142857143,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,Rex,O05521,P1FA483F68_02386,60.68,206.0,215.0,217.0,95.81395348837209,6.8e-91,262.0,1.2186046511627906,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001645615.1,Rex,O05521,P1FA483F68_01946,42.564,195.0,215.0,221.0,90.69767441860465,1.06e-50,160.0,0.7441860465116279,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. rhamnosus,GCF_001645615.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,Fur,P54574,P140B7C728_02539,30.37,135.0,149.0,146.0,90.60402684563758,4.16e-23,85.1,0.5711409395973154,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,Fur,P54574,P140B7C728_02253,26.866,134.0,149.0,150.0,89.93288590604027,8.52e-12,55.8,0.374496644295302,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,Zur,P54479,P140B7C728_02253,37.5,136.0,145.0,150.0,93.79310344827586,4.47e-33,110.0,0.7586206896551724,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,Zur,P54479,P140B7C728_02539,31.69,142.0,145.0,146.0,97.93103448275862,5.28e-19,74.7,0.5151724137931035,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,PerR,P71086,P140B7C728_02539,55.556,135.0,145.0,146.0,93.10344827586206,1.35e-55,167.0,1.1517241379310346,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,PerR,P71086,P140B7C728_02253,33.577,137.0,145.0,150.0,94.48275862068965,2.57e-21,80.5,0.5551724137931034,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,Spx,O31602,P140B7C728_01701,69.291,127.0,131.0,150.0,96.94656488549619,6.97e-66,193.0,1.4732824427480915,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,Spx,O31602,P140B7C728_02697,45.238,126.0,131.0,133.0,96.18320610687023,1.82e-38,123.0,0.9389312977099237,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,Spx,O31602,P140B7C728_00596,34.247,73.0,131.0,76.0,55.725190839694655,1.96e-09,47.4,0.3618320610687023,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,MgsR,P54503,P140B7C728_01701,42.857,112.0,126.0,150.0,88.88888888888889,4.56e-34,112.0,0.8888888888888888,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,MgsR,P54503,P140B7C728_02697,31.429,105.0,126.0,133.0,83.33333333333333,4.21e-24,86.7,0.6880952380952381,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,OhrR,O34777,P140B7C728_00776,39.706,136.0,147.0,151.0,92.51700680272108,4.09e-31,105.0,0.7142857142857143,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,OhrR,O34777,P140B7C728_00387,23.009,113.0,147.0,165.0,76.87074829931973,4.35e-08,46.2,0.3142857142857143,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,OhrR,O34777,P140B7C728_00393,32.877,73.0,147.0,194.0,49.65986394557823,7.87e-06,40.0,0.272108843537415,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,Rex,O05521,P140B7C728_00905,60.68,206.0,215.0,217.0,95.81395348837209,1.17e-90,262.0,1.2186046511627906,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656535.1,Rex,O05521,P140B7C728_01845,41.748,206.0,215.0,221.0,95.81395348837209,3.77e-52,164.0,0.7627906976744186,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
status,L. rhamnosus,GCF_001656535.1,,,,,,,,,,,,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,Fur,P54574,P161202A4A_02590,30.37,135.0,149.0,146.0,90.60402684563758,4.23e-23,85.1,0.5711409395973154,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,Fur,P54574,P161202A4A_02305,26.866,134.0,149.0,150.0,89.93288590604027,8.66e-12,55.8,0.374496644295302,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,Zur,P54479,P161202A4A_02305,37.5,136.0,145.0,150.0,93.79310344827586,4.54e-33,110.0,0.7586206896551724,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,Zur,P54479,P161202A4A_02590,31.69,142.0,145.0,146.0,97.93103448275862,5.37e-19,74.7,0.5151724137931035,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,PerR,P71086,P161202A4A_02590,55.556,135.0,145.0,146.0,93.10344827586206,1.38e-55,167.0,1.1517241379310346,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,PerR,P71086,P161202A4A_02305,33.577,137.0,145.0,150.0,94.48275862068965,2.62e-21,80.5,0.5551724137931034,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,Spx,O31602,P161202A4A_01648,69.291,127.0,131.0,150.0,96.94656488549619,7.09e-66,193.0,1.4732824427480915,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,Spx,O31602,P161202A4A_02733,45.238,126.0,131.0,133.0,96.18320610687023,1.85e-38,123.0,0.9389312977099237,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,Spx,O31602,P161202A4A_01144,34.247,73.0,131.0,76.0,55.725190839694655,1.99e-09,47.4,0.3618320610687023,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,MgsR,P54503,P161202A4A_01648,42.857,112.0,126.0,150.0,88.88888888888889,4.63e-34,112.0,0.8888888888888888,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,MgsR,P54503,P161202A4A_02733,31.429,105.0,126.0,133.0,83.33333333333333,4.28e-24,86.7,0.6880952380952381,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,OhrR,O34777,P161202A4A_00688,39.706,136.0,147.0,151.0,92.51700680272108,4.15e-31,105.0,0.7142857142857143,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,OhrR,O34777,P161202A4A_00359,23.009,113.0,147.0,165.0,76.87074829931973,4.43e-08,46.2,0.3142857142857143,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,OhrR,O34777,P161202A4A_00353,32.877,73.0,147.0,194.0,49.65986394557823,8e-06,40.0,0.272108843537415,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
hit,L. rhamnosus,GCF_001656545.1,Rex,O05521,P161202A4A_00601,60.68,206.0,215.0,217.0,95.81395348837209,1.19e-90,262.0,1.2186046511627906,ad8389143129f15739e5c07ff32d0f06a029c5a21752047d37cf9e9ed8991fd1,reviewed_refs_competitive_blastp_context_v2
