species,accession,is_focal,component,annotation_call,sequence_call,call,evidence,sequence_method
L. delbrueckii,GCF_004211505.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211505.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211505.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211505.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211505.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211505.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211505.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_004211735.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_004211735.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_004211735.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_004211735.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_004211735.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_004211735.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_004211735.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_004211735.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_004211735.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_004211735.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_004211735.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_004211735.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,mntB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_004211735.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009362855.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_009362855.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009362855.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_009362855.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_009362855.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_009362855.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009362855.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009362855.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009362855.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009362855.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009362855.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009362855.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009362855.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009734125.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_009734125.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009734125.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_009734125.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_009734125.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_009734125.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009734125.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009734125.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009734125.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009734125.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009734125.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_009734125.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_009734125.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_014830125.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_014830125.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_014830125.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_014830125.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_014830125.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_014830125.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_014830125.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_014830125.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_014830125.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_014830125.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_014830125.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_014830125.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_014830125.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_015377785.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_015377785.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_015377785.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_015377785.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_015377785.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_015377785.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_015377785.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_015377785.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_015377785.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_015377785.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_015377785.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_015377785.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_015377785.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_019583415.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_019583415.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_019583415.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_019583415.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_019583415.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_019583415.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_019583415.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_019583415.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_019583415.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_019583415.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_019583415.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_019583415.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_019583415.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600185.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600185.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600185.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600185.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600185.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600185.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600185.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600185.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600185.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600185.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600185.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600185.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,mntB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600185.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600205.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600205.1,False,catalase,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600205.1,False,fur,0,,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600205.1,False,rex,1,1.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600205.1,False,spx,1,0.0,1.0,resolved_positive_competitive_blastp,reviewed_refs_competitive_blastp_context_v2
L. delbrueckii,GCF_021600205.1,False,sod,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600205.1,False,noxE,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600205.1,False,gshA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,gshB,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,gshF,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,trxA,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,trxB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,recA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600205.1,False,uvrA,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600205.1,False,uvrB,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600205.1,False,uvrC,1,1.0,1.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600205.1,False,mntH,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,mntA,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,mntB,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,mntC,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,mutS,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,mutL,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,mutM,1,,1.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600205.1,False,nth,0,,0.0,annotation_only,no_sequence_query
L. delbrueckii,GCF_021600245.1,False,perR,0,0.0,0.0,annotation_and_sequence_agree,curated_sequence_query
L. delbrueckii,GCF_021600245.1,False,ohrR,0,0.0,0.0,not_detected,reviewed_refs_competitive_blastp_context_v2
